post_id,post_facebook_post_id,post_page_id,post_post_url,post_thumbnail_url,post_caption,post_total_comment_count,post_share_count,post_media_urls_count,post_creation_time,post_facebook_creation_time,post_created_at,post_updated_at,post_tagged_bank,post_tagged_banks,page_id,page_facebook_id,page_name,page_profile_url,page_profile_picture_url,page_is_business_page_active,page_delegate_page_id,page_is_additional_profile_plus,page_created_at,page_updated_at,post_reaction_Angry,post_reaction_Care,post_reaction_Haha,post_reaction_Like,post_reaction_Love,post_reaction_Sad,post_reaction_Wow,post_reactions_total,post_media_items,post_media_urls,post_media_types,comments_exported,comment_likes_sum,comment_replies_sum,unique_comment_authors,any_comment_tagged,comment_tagged_banks_union,verified_authors,any_verified_author,comments_export_coverage
7504,1236654428496693,7581,https://www.facebook.com/reel/24945287215103970/,,"সম্মানিত গ্রাহক, আপনার একাউন্টের গোপন নাম্বারই আপনার নিরাপত্তা। তাই PASSWORD, PIN, OTP বা ক্রেডিট কার্ডের CVV/CVC কখনো কারও সাথে শেয়ার করবেন না। ব্যাংক কখনোই আপনার এসব গোপনীয় তথ্য জানতে চাইবে না।   ডাচ্-বাংলা ব্যাংক  আপনার বিশ্বস্ত সহযোগী",800,830,1,2025-10-09T09:09:51+00:00,1760000991,2025-12-30T16:24:52.657104+00:00,2025-12-30T16:24:52.657104+00:00,['Dutch-Bangla Bank PLC'],Dutch-Bangla Bank PLC,7581,100064564427781,Dutch-Bangla Bank PLC,https://www.facebook.com/DutchBanglaBankPLC,https://scontent-muc2-1.xx.fbcdn.net/v/t39.30808-1/402086605_725876839574457_7328723901348978553_n.jpg?stp=c191.191.1666.1666a_cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=EBTtERFf2QwQ7kNvwE_iWHh&_nc_oc=AdkWdr1LTZd63xgikP9QjwWJByL8PWoaCJswLeUbxXGlTHg7S7bS00KQGyfLvcJP1FLK5hEi4tUNP9EAKhemAbC5&_nc_zt=24&_nc_ht=scontent-muc2-1.xx&_nc_gid=dkhsoeQXntbIclWpTbC6wQ&oh=00_Afn0EGqefiSOCAKuC7ViYRQ0LzMAbolPQcY03HtmB3BkBA&oe=6959C564,False,301803850486907,True,2025-12-30T16:24:52.616083+00:00,2025-12-30T16:24:52.616083+00:00,67.0,468.0,131.0,56428.0,3376.0,65.0,85.0,60620,0,,,234,49,61,3,1,Dutch-Bangla Bank PLC|National Bank,0,0,0.2925
7501,1261308469371823,7566,https://www.facebook.com/TheCityBank/posts/pfbid02UCFKhNEfzQcZJ7cuCvixdvnuXUDuaVGJPt49bEt21Gz5uravNkCjd47BhUjptByNl,,"অক্টোবর, স্তন ক্যান্সার সচেতনতার মাস। আর সচেতনতার এই মাসে- নারীদের প্রাথমিক পর্যায়ে স্তন ক্যান্সার শনাক্তে সহায়তা করতে সিটি আলো নিয়ে এসেছে 'সেলফ-চেক বুক'।  সাধারণ চেক বইয়ের সব সুবিধার পাশাপাশি, এই বিশেষ চেক বইয়ে রয়েছে সাংকেতিক ছবিসহ স্তন ক্যান্সার সেলফ-চেকের সহজ ধাপগুলো। সিটি ব্যাংকের যেকোনো নারী গ্রাহকই পেতে পারেন এই বিশেষ ‘সেলফ-চেক বুক’।  আসুন, স্তন ক্যান্সার সম্পর্কে নিজে সচেতন হই এবং সচেতন করি আমাদের পরিবার, বন্ধু ও প্রিয়জনদেরও।  এছাড়াও ঘরে বসে সেলফ-চেক করতে এবং এই উদ্যোগ সম্পর্কে আরো বিস্তারিত জানতে ভিজিট করুন: www.selfcheckbook.com  #CityBank #CityAlo #BreastCancerAwareness #SelfCheck",101,52,1,2025-10-08T16:41:03+00:00,1759941663,2025-12-30T16:06:46.488202+00:00,2025-12-30T16:06:46.488202+00:00,['City Bank'],City Bank,7566,100064780443990,City Bank,https://www.facebook.com/TheCityBank,https://scontent-muc2-1.xx.fbcdn.net/v/t39.30808-1/448846040_895416019294405_1193270746606245069_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jqY22vpq_SIQ7kNvwEwTcUM&_nc_oc=AdkCCOd5y_nqXuLnA0haWLECG9MCYaFbvKQUMUAUv9mtIDOSO2CpThAN1yjvm9NFk2wt3wideaQ0xhD_rAS8Cz_H&_nc_zt=24&_nc_ht=scontent-muc2-1.xx&_nc_gid=5NtprkYblrKEIHufypduPg&oh=00_AflZt1KCiUPf7Anx_NrJZR7YdlGB4MuCsxSS8UqaReSdAA&oe=6959ECA4,False,475307772504363,True,2025-12-30T15:57:49.257464+00:00,2025-12-30T16:32:52.53294+00:00,0.0,25.0,3.0,3894.0,324.0,4.0,2.0,4252,1,,Other,0,0,0,0,0,,0,0,0.0
7804,3774717412831737,3666,https://www.facebook.com/groups/bcub.bd/permalink/3774717412831737/,,ব্র্যাক ব্যাংকের সেভিংস একাউন্ট এর মধ্যে কোন একাউন্ট সবচেয়ে ভালো হবে?,2,1,0,2025-12-15T15:28:56+00:00,1765812536,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,['BRAC Bank PLC'],BRAC Bank PLC,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4,0,,,0,0,0,0,0,,0,0,0.0
3642,3787765774860234,3666,https://www.facebook.com/groups/bcub.bd/permalink/3787765774860234/,,"Suggest me some banks  that provide dual currency services.Do not suggest BRAC or Dutch-Bangla Bank.""",0,0,0,2025-12-29T17:31:47+00:00,1767029507,2025-12-29T20:57:59.279589+00:00,2025-12-30T18:56:07.721248+00:00,['Dutch-Bangla Bank PLC'],Dutch-Bangla Bank PLC,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,,,0,0,0,0,0,,0,0,0.0
3925,3781217335515078,3666,https://www.facebook.com/groups/bcub.bd/permalink/3781217335515078/,,"#হেল্প–পোষ্ট  আমি বড় অংকে একটা লোন নিতে চাই, মাসিক স্যালারি ২৫০k এর উপরে আছে কত পর্যন্ত নিতে পারবো বা কোন ব্যাংক দিতে পারবে আমাকে একটু কেউ সাজেষ্ট করেন দয়া করে,, ধন্যবাদ ❤️❤️",23,0,0,2025-12-23T19:44:28+00:00,1766519068,2025-12-29T21:31:34.678927+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,1.0,0.0,26.0,0.0,0.0,0.0,27,0,,,19,9,19,10,1,NCC Bank|Prime Bank|United Commercial Bank,0,0,0.8261
7520,1211087861064748,7596,https://www.facebook.com/BRACBANK/posts/pfbid02kbFRACU8ELK1Y4rx46RyvqqgPRfwgd8DCFtnVNWVXqQcT7PLMNWiZk9KhX8SeLy7l,https://scontent-dus1-1.xx.fbcdn.net/v/t39.30808-6/558226736_1211087824398085_6576200915719069746_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=100&ccb=1-7&_nc_sid=833d8c&_nc_ohc=bAfSDfHPjj4Q7kNvwFc5AT1&_nc_oc=AdlN4dD61DPUzPGkT2b8ICng6uD0rXJOrUsmPgNEOKiWbZsgeYHjV_DBpaGQPckx9PY3GBVkeZH0BVTXMqK9yIa8&_nc_zt=23&_nc_ht=scontent-dus1-1.xx&_nc_gid=jG02zBTA92VodPsb2vgnLg&oh=00_Afk4WiSj3H5yJ7zsxEO-hC0F7-pgkIWzUlO1_4wmf49smw&oe=6959D9E4,,74,29,1,2025-10-05T18:01:26+00:00,1759687286,2025-12-30T18:48:14.791994+00:00,2025-12-30T18:48:14.791994+00:00,['BRAC Bank PLC'],BRAC Bank PLC,7596,100064906353407,BRAC Bank PLC,https://www.facebook.com/BRACBANK,https://scontent-muc2-1.xx.fbcdn.net/v/t39.30808-1/494854354_1089318006575068_1115963959628129088_n.jpg?stp=c83.83.1882.1882a_cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=izaWvMx19_MQ7kNvwHXY83r&_nc_oc=Adn8nHF5_yJp1N0xHR42YXHsLrj5gEYNJermJZMhYxfXw6zJ6_38vEtqbmagv-5BpMw&_nc_zt=24&_nc_ht=scontent-muc2-1.xx&_nc_gid=XIGVZktdNqNL7QO8o7RW9w&oh=00_AfmtjhdEkFbmTY2uxyQlQRlT4kw0TJ8RPmFqsGrE3gZ6ZA&oe=6959E880,False,164557134849,True,2025-12-30T18:48:14.752087+00:00,2025-12-30T18:54:27.003469+00:00,1.0,6.0,3.0,561.0,166.0,0.0,3.0,740,1,https://scontent-dus1-1.xx.fbcdn.net/v/t39.30808-6/558226736_1211087824398085_6576200915719069746_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=100&ccb=1-7&_nc_sid=833d8c&_nc_ohc=bAfSDfHPjj4Q7kNvwFc5AT1&_nc_oc=AdlN4dD61DPUzPGkT2b8ICng6uD0rXJOrUsmPgNEOKiWbZsgeYHjV_DBpaGQPckx9PY3GBVkeZH0BVTXMqK9yIa8&_nc_zt=23&_nc_ht=scontent-dus1-1.xx&_nc_gid=jG02zBTA92VodPsb2vgnLg&oh=00_Afk4WiSj3H5yJ7zsxEO-hC0F7-pgkIWzUlO1_4wmf49smw&oe=6959D9E4,Photo,63,4,33,32,1,BRAC Bank PLC,0,0,0.8514
7766,3777631029207042,3666,https://www.facebook.com/groups/bcub.bd/permalink/3777631029207042/,,nrbc new gen acc limit ache ar withdraw koto kora Jai per day ?.... Ar Qrcash free te kora Jai onno booth theke ?,0,0,0,2025-12-17T22:13:19+00:00,1766009599,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,,,0,0,0,0,0,,0,0,0.0
3694,3784595588510586,3666,https://www.facebook.com/groups/bcub.bd/permalink/3784595588510586/,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/606860159_122229316478045544_4074929414579247861_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=WF5jXPpaEzgQ7kNvwE9z-Kp&_nc_oc=AdnQ5XyOA9Fhv750GqgFgQpW9cMCSGkWz0SO_hZsy-qP5nJCXG2k_2-WIqOlI-Qs85w&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=KvAEgpf06v3JLFeY65QuVw&oh=00_AflOx_jzlnDK0VOgpX4raMXhixA4QuSogwIj2HX-a1oNWA&oe=6958CA59,I am 22year old. Monthly 15/20k bdt bikash e ashe then ami dbbl e rakhi. Baki r ebl/ucb esob bank e account korle kon card pabo ami and konta koroch kom+ safety hisabe valo hobe.,13,0,1,2025-12-25T19:08:58+00:00,1766689738,2025-12-29T20:57:59.279589+00:00,2025-12-30T18:56:07.721248+00:00,"['Dutch-Bangla Bank PLC', 'Eastern Bank PLC', 'United Commercial Bank']",Dutch-Bangla Bank PLC|Eastern Bank PLC|United Commercial Bank,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8,0,,,11,2,9,7,1,Mutual Trust Bank|BRAC Bank PLC|City Bank|Pubali Bank|Eastern Bank PLC|United Commercial Bank,0,0,0.8462
3655,3787027234934088,3666,https://www.facebook.com/groups/bcub.bd/permalink/3787027234934088/,https://scontent.fmem1-1.fna.fbcdn.net/v/t39.30808-6/606030479_1291304329705012_5390595987477157408_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=mfGVkFcR_30Q7kNvwHaEOR0&_nc_oc=AdnXBkdVM-3OgaGw9doQJoSPTkwehy3SrGFdObucl2x9C1UCpFSj09IpOVR1WpDAPzo&_nc_zt=23&_nc_ht=scontent.fmem1-1.fna&_nc_gid=hBoUpQ3O6aBJV-X81LFvHg&oh=00_AflTc1DJZaAHocA5ZSe2Wa1h9oZ8BwKZPxJkc2gCPB2xIw&oe=6958C7E3,কোনভাবেই কি এই টাকাটা উঠানো সম্ভব?,44,0,1,2025-12-28T19:19:46+00:00,1766949586,2025-12-29T20:57:59.279589+00:00,2025-12-29T23:31:13.847272+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,1.0,0.0,36.0,0.0,2.0,0.0,39,0,,,40,20,36,21,1,Agrani Bank,0,0,0.9091
7534,3788471638122981,3666,https://www.facebook.com/groups/bcub.bd/permalink/3788471638122981/,,"Account: Prime Yourth Account  আসসালামু আলাইকুম   আমার প্রাইম ব্যাংক একাউন্ট দিয়ে নভেম্বর একটা ভাইয়া বিদেশ থেকে তার টাকা আনবে বলে কিছু Transaction করছে.  USA থেকে তার ভাই টাকা পাঠাবে, তার একাউন্ট টাকা পাঠাইছিল অ্যাকাউন্ট লিমিট নাকি তার একাউন্ট শেষ. তাই আমার একাউন্ট দিয়ে টাকা আনবে.   NOTE:"""" আমার অ্যাকাউন্টে transaction হইসে প্রায় 3lak+ এখন সাথে সাথে আমি ওনার একটা ভাইয়ের একাউন্ট ট্রান্সফার করে দিছি transactions হাওয়ার 16 দিন পর আমাকে হেড-অফিস থেকে বলে এই গুলা নাকি fake Transactions এখন আমাকে ব্যাংক কর্মকর্তা বলতেছে টাকা গুলা রিটার্ন রাখতে।"" ""  **আমাকে ভাইয়া ta বলছে রেমিটেন্স আসবে তাই আমি বিশ্বাস করে Transactions করতে দিছি. এবং Prime bank হেল্প লাইন call দিছিলাম তারা বলছে remitence হলে কোনো প্রবলেম হবে না Transaction এ   **Transaction হাওয়ার 2 দিন পর আমাকে ভাইয়া টা হঠাৎ খুশি করে 2k দিছে, তখন আমার সন্দেহ হইছে তাই জিজ্ঞাসা করছি কোনো গামলা আছে তখন ভাইয়া টা  বলছে কিছু হইলে ওনি আছে প্রবলেম হবে, এই ভাইয়া বলে   ওনি এই রকম অনেক Transaction করে কিছু হয় না.   আমাকে কিছু সাজেশন দেন ছোটো ভাই হিসেবে, আমি বিশ্বাস করে করছিলাম আমরা অ্যাকাউন্ট তাই দেওয়া উচিত ছিল না কিন্তু ভুল করে ফেলছি.   যেই খানে ব্যাংক fake Transactions বুজতে 16 দিন লাগছে সেই খানে আমি কি ভাবে বুঝব fake Transactions.  Prime bank ব্রাঞ্চ টোটাল ৫ জনের সাথে এমন ঘটনা ঘটছে.   #AdminApprovePlz  #AdminApprovePlz",12,0,0,2025-12-30T14:50:01+00:00,1767106201,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,['Prime Bank'],Prime Bank,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7,0,,,12,3,6,5,1,Prime Bank,0,0,1.0
7542,3788319648138180,3666,https://www.facebook.com/groups/bcub.bd/permalink/3788319648138180/,https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-6/605723410_3439646822854968_3620107282870797103_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=100&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=JwefoQdeYUgQ7kNvwFAtWnc&_nc_oc=AdkSWMzPexPPr0AEhYt5bNsOpR1_TMLAIvZESdduGM_xFJuIgFC6CCF3NRgiFnO4aVM&_nc_zt=23&_nc_ht=scontent-lax3-2.xx&_nc_gid=dgxWepVm8Ig09Q767hoOoQ&oh=00_Afnc0AdlEuAMK_Gepz0ej_TxxUfcDruGeL6syIdNKcElAA&oe=695A0B44,Ab ব্যাংক এ ১৪ তারিখ এ একাউন্ট খুলছি । sms এলার্ট ফী কাটছে 345 টাকা ।এটা কি ২০২৬ সালের টা কাটছে নাকি ২০২৫ এর টা। এটা কি পুরো ১ বছরের টাই কাটছে নাকি ৬ মাস পর আবার কাটবে ?  কেও জানলে জানাবেন ?,11,0,1,2025-12-30T11:15:46+00:00,1767093346,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17,0,,,10,5,4,7,1,Islami Bank Bangladesh|BRAC Bank PLC,0,0,0.9091
3697,3784277231875755,3666,https://www.facebook.com/groups/bcub.bd/permalink/3784277231875755/,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/604506154_4074382612871865_304418894538005575_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=KEqPaNNcyxAQ7kNvwFvNMdU&_nc_oc=Adm6jJGqj_rx--HS2OjJShSQmD_9-60ykij_ppyu79KzYu7uNP6EaE203D4t3V-9WxY&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=Do_od55sR_o6ON9m2BtyZw&oh=00_Afmf6PSW6DQwpWIvL1g_YXy3qCBYCt9Gvn5_XktPMp33tQ&oe=6958C3B3,আসসালামু আলাইকুম আমার একটি প্রশ্ন ছিল আপনারা যারা বাংলাদেশ থেকে পেপাল ইউজ করেন পেপাল ইউজ করার জন্য কি আলাদা কোন ডেডিকেটেড আইপি অথবা ভিপিএন এগুলো ব্যাবহার করেন নাকি নরমালি বাংলাদেশের আইপি থেকেই পেপালে এক্সেস করেন?,36,1,1,2025-12-25T11:03:43+00:00,1766660623,2025-12-29T20:57:59.279589+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,27.0,1.0,0.0,0.0,28,0,,,35,13,18,26,1,Unspecified Bank,0,0,0.9722
7726,3779934248976720,3666,https://www.facebook.com/groups/bcub.bd/permalink/3779934248976720/,,"দেশের বাইরে থেকে একাউন্ট ওপেন করতে পারব যেমন UK থেকে,  এবং একাউন্টের ডেবিট কার্ড ওনারা দেশের বাইরে পাঠায় নির্দিষ্ট খরচ দিলে এমন কোন ব্যাংক আছে কি বাংলাদেশে? বি:দ্র: ব্রাক ব্যাংক ছাড়া সাজেস্ট করবেন, যদি থেকে থাকে। ধন্যবাদ।",1,0,0,2025-12-21T06:47:38+00:00,1766299658,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,['BRAC Bank PLC'],BRAC Bank PLC,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4,0,,,0,0,0,0,0,,0,0,0.0
7817,3773951906241621,3666,https://www.facebook.com/groups/bcub.bd/permalink/3773951906241621/,,কোন কোন ব্যাংকের এপের মাধ্যমে ডেবিট কার্ডের ফরেন পার্ট অন ও অফ করা যায়?,20,0,0,2025-12-15T15:25:19+00:00,1765812319,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12,0,,,0,0,0,0,0,,0,0,0.0
7659,3781681062135372,3666,https://www.facebook.com/groups/bcub.bd/permalink/3781681062135372/,,ব্রাক ব্যাংকের স্টুডেন্ট একাউন্ট ২৫ বছর বয়সের পর কোন একাউন্টে কনভার্ট হয় এবং চার্জ কেমন? কল সেন্টার‌‌‌ থেকে অন্য একাউন্টে কনভার্ট করা যায় কি? ধন্যবাদ।,1,0,0,2025-12-23T19:40:28+00:00,1766518828,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,['BRAC Bank PLC'],BRAC Bank PLC,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,0,,,1,0,0,1,0,,0,0,1.0
3658,3786277661675712,3666,https://www.facebook.com/groups/bcub.bd/permalink/3786277661675712/,,বিকাশ to card এ নিতে চাচ্ছি but বার বার unsuccessful হচ্ছে। ( প্রিমিয়ার ব্যাংক ) কেনো এইটা হচ্ছে?,1,0,0,2025-12-28T14:21:25+00:00,1766931685,2025-12-29T20:57:59.279589+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3,0,,,1,0,0,1,1,Eastern Bank PLC,0,0,1.0
7805,3774665976170214,3666,https://www.facebook.com/groups/bcub.bd/permalink/3774665976170214/,https://www.facebook.com/media/set/?set=pcb.3774665976170214&type=1,আমার BRAC Agami Savers একাউন্ট টা হঠাৎ করে  SBA Campus Savers হয়েছে কিভাবে?  আমি দেশের বাহিরে পড়তে আসার আগে এই একাউন্ট টা   Endorse করে এসেছিলাম। আমার আম্মুকে Account Mandate করে দিয়ে এসেছিলাম।  আমি কিছুদিন আগেও লেনদেন করেছিলাম । আজ লেনদেন করতে গিয়ে দেখি একাউন্ট Restriction এ আছে।  কেউ কি বলতে পারেন এমন কেনো হয়েছে? আর আমার একাউন্ট ক্যাটাগরি কিভাবে চেঞ্জ হয়ে গেল?  ধন্যবাদ।,7,0,3,2025-12-15T15:28:37+00:00,1765812517,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,,,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,20.0,0.0,1.0,0.0,21,0,,,0,0,0,0,0,,0,0,0.0
3668,3785926248377520,3666,https://www.facebook.com/groups/bcub.bd/permalink/3785926248377520/,,Pubali Bank-এ একাউন্ট খুলতে কী কী লাগবে? আমি আর আমার আম্মু দু’জনেই আলাদা আলাদা একাউন্ট খুলবো।,5,0,0,2025-12-27T17:11:05+00:00,1766855465,2025-12-29T20:57:59.279589+00:00,2025-12-30T18:56:07.721248+00:00,['Pubali Bank'],Pubali Bank,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5,0,,,5,0,5,3,0,,0,0,1.0
7657,3781587725478039,3666,https://www.facebook.com/groups/bcub.bd/permalink/3781587725478039/,,UCB ক্রেডিট কার্ড ৫০ হাজার এফডিআর করে নিতে চাই। এটা নিতে UCB তে ব্যাংক একাউন্ট খোলা লাগবে? আর কি কি ডকুমেন্টস লাগবে?,0,0,0,2025-12-23T19:41:18+00:00,1766518878,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,['United Commercial Bank'],United Commercial Bank,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,,,,,,,,0,0,,,0,0,0,0,0,,0,0,0.0
7747,3779667665670045,3666,https://www.facebook.com/groups/bcub.bd/permalink/3779667665670045/,,Dbbl visa signature credit card দিতে পারবেন কেউ,1,0,0,2025-12-20T08:09:43+00:00,1766218183,2025-12-30T18:56:07.721248+00:00,2025-12-30T18:56:07.721248+00:00,['Dutch-Bangla Bank PLC'],Dutch-Bangla Bank PLC,3666,2248656405437853,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,,False,122168846363436,False,2025-12-29T20:57:59.033129+00:00,2025-12-30T18:56:07.138256+00:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4,0,,,0,0,0,0,0,,0,0,0.0
